text,normalized_rating,price,sentiment_score,combined_score,product
"I have drank the Apple kool aid; iPhone, iPad, MacBook and looking into the Apple TV. I had high hopes for this pricy mouse to pair with my MacBook, and it works... Here are my thoughts:<br /><br />- Its a sexy Apple product.<br /><br />- Rechargeable mouse won’t work when the battery is dead, can’t use it while charging.<br /><br />- No option for middle click. Very hard to pan in solidworks/fusion without it.<br /><br />- Top surface is a track pad, that’s cool.<br /><br />- This is the least ergonomic mouse ever created, 15 minutes and my wrist hurt. Be prepared to buy a padded mousepad at the very least.<br /><br />Good luck!",0.9400000000000001,,0.06635416666666666,,iPhone
"Had it up, running and secure in 7 minutes!!! Amazing! I even configured it using my iPhone, no need to even turn the computer on.",0.82,,0.765625,,iPhone
it does the job charging the iPhone watch nice product. my iPhone 6s is defective,0.9400000000000001,,0.6,,iPhone
"This product worked great- after a couple of tries.<br />Unfortunately the day it arrived I called Apple support and when I gave them the serial number they told me the free support time window had expired.- Now I know why I got it for $79 instead of $99.<br /><br />I have a Netgear router and 2 PCs an Ipad(non 3g) and 3 Iphones in my home.<br />I bought this item because I have a stereo in my shed and outdoor speakers in my yard and I wanted to stream Pandora to that stereo. When I plugged in the AE I tried setting it up from my Ipad and it recommended ""set up a new network."" DO NOT DO IT.<br />If you do you will have to connect to that network to use airplay and then you will only be able to stream itunes because you will lose internet connectivity to the Apple device that is connected, so you will not be able to access Pandora.<br />Even an Iphone will not be able to access 3g while steaming via WIFI.<br />Instead, go to one of your PCs download the AE utility for Windows. Connect the AE to your router with a cable and set it up that way using the utility. Under choices select ""add to existing wireless network""<br />Once I figured that out it worked great. I can stream Itunes and Pandora to my yard. I can browse the internet while doing so.",0.82,,0.4545454545454546,,iPhone
Waste of money.  3rd set and this one doesn't hold charge.  Two before the volume control switch broke.  Don't waste your money!,0.82,,-0.15,,iPhone
"It was exactly what we wanted and needed, by daughter's old iPod wore out and we so wanted to replace it with the exact one that she had.",0.8800000000000001,,0.19999999999999998,,iPhone
Got these for my 6 and 8 year olds. They love them. They were easy to set up and interface with iTunes. I set up parental restrictions and don't let them ever be online with them so some of the games that they can play are limited but I'd prefer that to their being online. It was easy to add parental controls that I feel are very adequate.,0.8800000000000001,,0.34571428571428575,,iPhone
"Upgraded from the pro 9.7 and love it! Its not fundamentally a different experience but everything is much much faster. Also, the 120hz display is a game changer for responsiveness. Hope iPhone gets it soon!",0.96,,0.08124999999999999,,iPhone
"My daughter was always using my 2018 iPad Pro, because the art apps are crazy, and she is amazing with artwork. I would have loved to have upgraded myself, and have the Lidar sensor, that comes with the  2020 iPad Pro, but I bought it as a gift.<br /><br />The screen is stunning, and if I am going on the road, it is awesome to be able to keep up with texts, emails, and watch a streaming network, just by tossing the iPad in a lightweight carrying case. Like everyone, I couldn’t leave without my iPhone, but it is really refreshing to have the big screen, even for the usual cellular related tasks.<br /><br />When I want a break from the iPhone, I find myself relying on the iPad, even at home. As these keep getting better, they are even making laptops obsolete. I do enjoy having the versatility of a laptop for working, but the iPad is becoming a replacement for the laptop, even for me, which I never thought I would say. I don’t plan on giving up my laptops yet, but I am getting close with the iPad Pro. There really isn’t anything that I can think of, that I cannot do with an iPad Pro. It has become an invaluable part of my life.",0.96,,0.32142857142857145,,iPhone
"These are Apple products. The ergonomics are are great and pairing with an iPhone is solid and effortless. The sound quality is very good but others in this price range are better. The battery life is about 3 hours of continuous use. Other earbuds have and all-day battery, but very few (if any) in this form factor.",0.96,,0.31785714285714295,,iPhone
got this as a present for my boyfriend. and he loves it. he already has an iphone so he doesn't need all the fancy apps. its perfect,0.9,,0.5,,iPhone
"It works on old MacBooks that have bluetooth, and the iPhone se, but if you use it with android , it'll have audio issues. Which is like not good at all lmao",0.96,,0.11666666666666665,,iPhone
"Wow. I had no idea that the canals that go from the outer air to my ear drum were sized differently. But they are and the different sized rubber caps on the air pods made this work for me. Here is what would happen. I would have both AirPods in and only one of them, always the right-ear AirPod, would work its way out and fall out. I changed the rubber cap to a smaller version and the problem went away. The noise cancelling is excellent and the ability to hear and be heard during a phone conversation is excellent. Finally, I live in a condo and work from home, and work on an adjoining condo was  making a lot of noise. I put the AirPods in and turned a play list from my iPhone on, and problem solved.",0.96,,0.27954545454545454,,iPhone
